ds,temperatura,humedad,velocidad_viento,precipitacion,nubosidad
2020-12-05,15.112499999999999,83.70833333333333,8.075000000000001,0.0,36.458333333333336
2020-12-06,14.858333333333334,84.375,9.116666666666667,0.0,35.375
2020-12-07,13.299999999999999,85.20833333333333,10.804166666666667,0.0,85.79166666666667
2020-12-08,14.825000000000001,80.04166666666667,12.9625,0.0,32.916666666666664
2020-12-09,15.3125,75.91666666666667,16.633333333333333,0.0,0.5
2020-12-10,13.991666666666667,81.625,16.370833333333334,1.2000000000000002,26.625
2020-12-11,13.866666666666667,77.58333333333333,13.529166666666667,0.2,21.25
2020-12-12,14.066666666666668,90.16666666666667,14.65,6.9,59.041666666666664
2020-12-13,14.466666666666667,72.875,18.070833333333333,0.0,17.958333333333332
2020-12-14,14.483333333333334,81.83333333333333,17.833333333333332,0.2,28.125
2020-12-15,14.595833333333333,70.66666666666667,17.070833333333333,0.0,1.7083333333333333
2020-12-16,15.387500000000001,70.875,13.191666666666668,0.0,0.6666666666666666
2020-12-17,15.120833333333332,80.125,8.645833333333334,0.0,57.833333333333336
2020-12-18,14.029166666666667,82.83333333333333,11.604166666666666,0.30000000000000004,67.41666666666667
2020-12-19,14.362499999999999,77.29166666666667,16.766666666666666,0.1,58.041666666666664
2020-12-20,15.275,74.5,15.7125,0.0,3.5833333333333335
2020-12-21,16.258333333333333,76.95833333333333,15.641666666666666,0.0,0.2916666666666667
2020-12-22,16.95,78.45833333333333,18.150000000000002,0.0,5.25
2020-12-23,16.429166666666667,75.29166666666667,20.120833333333334,0.0,0.2916666666666667
2020-12-24,16.4375,78.79166666666667,16.508333333333333,0.0,0.5833333333333334
2020-12-25,17.670833333333334,77.58333333333333,16.579166666666666,0.0,0.041666666666666664
2020-12-26,17.733333333333334,83.75,13.9625,0.0,30.833333333333332
2020-12-27,16.5125,87.25,13.054166666666667,0.0,50.291666666666664
2020-12-28,16.429166666666667,86.625,12.554166666666667,0.0,16.291666666666668
2020-12-29,15.566666666666668,87.5,14.329166666666667,1.0,53.0
2020-12-30,16.412499999999998,64.04166666666667,17.916666666666668,0.0,3.5416666666666665
2020-12-31,17.354166666666668,66.04166666666667,17.204166666666666,0.0,54.416666666666664
2021-01-01,17.425,76.25,12.820833333333333,0.0,8.583333333333334
